상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
MA0106202512A1980604,신발장,,G2,소매,G209,섬유·의복·신발 소매,G20910,신발 소매업,G47430,신발 소매업,11,서울특별시,11305,강북구,11305615,수유1동,1130510300,수유동,1130510300100610003,1,대지,61,3,서울특별시 강북구 수유동 61-3,113053005039,서울특별시 강북구 도봉로,269,,1130510300100610003000001,,서울특별시 강북구 도봉로 269,142874,01114,,,,127.023428381964,37.6324609924848
MA0106202511A0086041,우아퍼피강서점,,G2,소매,G220,애완동물·용품 소매,G22001,애완동물/애완용품 소매업,G47852,애완용 동물 및 관련용품 소매업,11,서울특별시,11500,강서구,11500611,발산1동,1150010500,마곡동,1150010500108000005,1,대지,800,5,서울특별시 강서구 마곡동 800-5,115002005007,서울특별시 강서구 공항대로,228,,1150010500108000005000001,,서울특별시 강서구 공항대로 228,157210,07806,,,,126.832677441215,37.5586346423945
MA0106202511A1407597,스피드메이트,신월점,G2,소매,G202,자동차 부품 소매,G20202,자동차 부품 소매업,G45219,기타 자동차 신품 부품 및 내장품 판매업,11,서울특별시,11470,양천구,11470611,신월7동,1147010300,신월동,1147010300109950007,1,대지,995,7,서울특별시 양천구 신월동 995-7,114702000003,서울특별시 양천구 남부순환로,550,,1147010300109950007007731,,서울특별시 양천구 남부순환로 550,158847,08041,,,,126.837956980665,37.5195206205601
MA0106202511A1515988,착한회집,,I2,음식,I203,일식,I20301,일식 회/초밥,I56122,일식 음식점업,11,서울특별시,11260,중랑구,11260610,중화2동,1126010300,중화동,1126010300103000046,1,대지,300,46,서울특별시 중랑구 중화동 300-46,112603106010,서울특별시 중랑구 중랑역로,46,,1126010300103000046013025,,서울특별시 중랑구 중랑역로 46,131879,02107,,,,127.076899531261,37.5977682288623
MA0106202511A1064995,단막,강남역점,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11680,강남구,11680640,역삼1동,1168010100,역삼동,1168010100108170035,1,대지,817,35,서울특별시 강남구 역삼동 817-35,116804166039,서울특별시 강남구 강남대로98길,16,,1168010100108170035023582,,서울특별시 강남구 강남대로98길 16,135931,06129,,,,127.027978646062,37.5007343991019
MA0106202507A2096714,서울우유홍은응암고객센타,,G2,소매,G204,종합 소매,G20404,슈퍼마켓,G47129,기타 음ㆍ식료품 위주 종합 소매업,11,서울특별시,11380,은평구,11380580,응암1동,1138010700,응암동,1138010700100980032,1,대지,98,32,서울특별시 은평구 응암동 98-32,113804133193,서울특별시 은평구 은평로12길,8,32,1138010700100980032024885,,서울특별시 은평구 은평로12길 8-32,122908,03462,,,,126.92427575372,37.6001205747118
MA0101202505A0003090,우리둘이,,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,11,서울특별시,11305,강북구,11305635,수유3동,1130510300,수유동,1130510300101770049,1,대지,177,49,서울특별시 강북구 수유동 177-49,113053005038,서울특별시 강북구 한천로,1042,,1130510300101770049008161,,서울특별시 강북구 한천로 1042,142876,01054,,1,,127.026512716872,37.6404700983543
MA0101202505A0010338,에스앤제이네이션,,M1,과학·기술,M115,기타 전문 과학,M11504,사업/무형 재산권 중개업,M73903,사업 및 무형 재산권 중개업,11,서울특별시,11680,강남구,11680610,대치2동,1168010600,대치동,1168010600109420015,1,대지,942,15,서울특별시 강남구 대치동 942-15,116804166761,서울특별시 강남구 테헤란로82길,15,,1168010600109420015012201,,서울특별시 강남구 테헤란로82길 15,135845,06178,,,,127.058234540903,37.5060483010913
MA0101202505A0006246,온공인중개사사무소,,L1,부동산,L102,부동산 서비스,L10203,부동산 중개/대리업,L68221,부동산 중개 및 대리업,11,서울특별시,11680,강남구,11680640,역삼1동,1168010100,역삼동,1168010100107490014,1,대지,749,14,서울특별시 강남구 역삼동 749-14,116804166635,서울특별시 강남구 역삼로17길,9,,1168010100107490014026956,명칭없음,서울특별시 강남구 역삼로17길 9,135925,06245,,1,,127.03581334508,37.4955244669139
MA0106202507A0007177,와이엠푸드코리아,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11710,송파구,11710641,문정1동,1171010800,문정동,1171010800100110008,1,대지,11,8,서울특별시 송파구 문정동 11-8,117104169314,서울특별시 송파구 송이로32길,16,,1171010800100110008004422,,서울특별시 송파구 송이로32길 16,138824,05796,,,,127.127636479767,37.4888025059257
MA0106202507A1048724,박군컴퍼니,,G2,소매,G209,섬유·의복·신발 소매,G20905,기타 의류 소매업,G47413,속옷 및 잠옷 소매업,11,서울특별시,11320,도봉구,11320700,방학2동,1132010600,방학동,1132010600106640000,1,대지,664,,서울특별시 도봉구 방학동 664,113204127069,서울특별시 도봉구 도당로11길,5,,1132010600106640000002341,,서울특별시 도봉구 도당로11길 5,132848,01356,,,,127.034590818323,37.6641548437189
MA0106202506A2189022,끌로랑뷰티,,S2,수리·개인,S207,이용·미용,S20701,미용실,S96111,이용업,11,서울특별시,11440,마포구,11440700,망원2동,1144012300,망원동,1144012300104310034,1,대지,431,34,서울특별시 마포구 망원동 431-34,114404139201,서울특별시 마포구 망원로3길,35,1,1144012300104310034014580,,서울특별시 마포구 망원로3길 35-1,121825,03957,,,,126.90059621023,37.5581887810403
MA0106202506A1009493,양재바다집,,I2,음식,I203,일식,I20301,일식 회/초밥,I56122,일식 음식점업,11,서울특별시,11650,서초구,11650652,양재2동,1165010200,양재동,1165010200103510003,1,대지,351,3,서울특별시 서초구 양재동 351-3,116504163031,서울특별시 서초구 강남대로6길,12,,1165010200103510003003786,,서울특별시 서초구 강남대로6길 12,137898,06787,,,,127.04188144346,37.4672938625285
MA0106202506A0229463,씨유(CU)순복음드림점,,G2,소매,G204,종합 소매,G20405,편의점,G47121,슈퍼마켓,11,서울특별시,11560,영등포구,11560540,여의동,1156011000,여의도동,1156011000100120003,1,대지,12,3,서울특별시 영등포구 여의도동 12-3,115603118025,서울특별시 영등포구 은행로,54,,1156011000100120003031043,,서울특별시 영등포구 은행로 54,150869,07241,,,,126.924539222247,37.5298070166741
MA0106202508A0923631,오늘의 계절,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,11,서울특별시,11410,서대문구,11410685,홍은2동,1141011800,홍은동,1141011800104210028,1,대지,421,28,서울특별시 서대문구 홍은동 421-28,114104136080,서울특별시 서대문구 명지대길,38,,1141011800104210028004509,,서울특별시 서대문구 명지대길 38,120848,03675,,,,126.924497948082,37.5819477084627
MA0106202508A2335351,부위부위정육점 잠원 메이플자이점,,G2,소매,G205,식료품 소매,G20503,정육점,G47212,육류 소매업,11,서울특별시,11650,서초구,11650540,잠원동,1165010600,잠원동,1165010600100600003,1,대지,60,3,서울특별시 서초구 잠원동 60-3,116504163528,서울특별시 서초구 잠원로4길,50,,1165010600100600003019781,메이플자이,서울특별시 서초구 잠원로4길 50,137907,06522,,,,127.012034799245,37.5128556176816
MA0106202508A0431223,티엠스마일,,G2,소매,G221,기타 상품 소매,G22199,그 외 기타 상품 전문 소매업,G47859,그 외 기타 분류 안된 상품 전문 소매업,11,서울특별시,11680,강남구,11680650,역삼2동,1168010100,역삼동,1168010100107060015,1,대지,706,15,서울특별시 강남구 역삼동 706-15,116803005086,서울특별시 강남구 언주로,432,6,1168010100107060015023318,,서울특별시 강남구 언주로 432-6,135918,06210,,,,127.043834689501,37.5019729676705
MA0106202508A1755463,디저트39 홍대입구역점,,I2,음식,I212,비알코올 ,I21201,카페,I56111,한식 일반 음식점업,11,서울특별시,11440,마포구,11440660,서교동,1144012100,동교동,1144012100101790004,1,대지,179,4,서울특별시 마포구 동교동 179-4,114403005057,서울특별시 마포구 신촌로,28,,1144012100101790004021989,,서울특별시 마포구 신촌로 28,121818,04056,,,,126.929208043889,37.5575877148579
MA0106202508A0414714,눅 퍼퓨머리(NOOK PERFUMERY),,G2,소매,G215,의약·화장품 소매,G21503,화장품 소매업,G47813,화장품; 비누 및 방향제 소매업,11,서울특별시,11440,마포구,11440710,연남동,1144012400,연남동,1144012400104540008,1,대지,454,8,서울특별시 마포구 연남동 454-8,114404139317,서울특별시 마포구 성미산로27길,67,,1144012400104540008016082,,서울특별시 마포구 성미산로27길 67,121868,03979,,,,126.920189920784,37.566276578934
MA0106202506A0769461,템포커피 중계점,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11350,노원구,11350621,중계1동,1135010600,중계동,1135010600103600009,1,대지,360,9,서울특별시 노원구 중계동 360-9,113503110009,서울특별시 노원구 한글비석로,245,,1135010600103600009010802,두타빌,서울특별시 노원구 한글비석로 245,139860,01743,,,,127.076363351355,37.6492599853378
MA0106202508A2072250,화로공방,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11230,동대문구,11230740,이문1동,1123011000,이문동,1123011000103260010,1,대지,326,10,서울특별시 동대문구 이문동 326-10,112303105010,서울특별시 동대문구 이문로,88,13,1123011000103260010003555,,서울특별시 동대문구 이문로 88-13,130831,02440,,,,127.059821080536,37.5949580179476
MA0106202512A1720146,삼백휴게실,신림점,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11620,관악구,11620735,대학동,1162010200,신림동,1162010200115370000,1,대지,1537,,서울특별시 관악구 신림동 1537,116204160767,서울특별시 관악구 호암로24길,64,,1162010200115370000005571,,서울특별시 관악구 호암로24길 64,151895,08813,,,,126.93660531727,37.4692665033072
MA0106202512A1711668,라비앙르로즈,,S2,수리·개인,S207,이용·미용,S20701,미용실,S96111,이용업,11,서울특별시,11440,마포구,11440655,서강동,1144011400,창전동,1144011400100020003,1,대지,2,3,서울특별시 마포구 창전동 2-3,114403113010,서울특별시 마포구 서강로,111,1,1144011400100020003008583,,서울특별시 마포구 서강로 111-1,121880,04061,,,,126.933286318254,37.5531932218795
MA0106202512A1952773,링키영어송파영어교습소,헬리오시티점,P1,교육,P106,기타 교육,P10615,외국어학원,P85501,일반 교과학원,11,서울특별시,11710,송파구,11710600,석촌동,1171010500,석촌동,1171010500102760000,1,대지,276,,서울특별시 송파구 석촌동 276,117103123001,서울특별시 송파구 가락로,98,,1171010500102760000010429,,서울특별시 송파구 가락로 98,138846,05696,,,,127.107017894729,37.500842408584
MA0106202512A0518369,다온레지던스,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,11,서울특별시,11260,중랑구,11260590,상봉2동,1126010200,상봉동,1126010200101290011,1,대지,129,11,서울특별시 중랑구 상봉동 129-11,112604118147,서울특별시 중랑구 망우로32길,7,,1126010200101290011016001,,서울특별시 중랑구 망우로32길 7,131861,02121,,,,127.076578136275,37.5935427887003
MA0106202512A1578136,요이땅스탠드,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11170,용산구,11170625,한강로동,1117012500,한강로2가,1117012500102550004,1,대지,255,4,서울특별시 용산구 한강로2가 255-4,111702005005,서울특별시 용산구 한강대로,141,,1117012500102550004013075,,서울특별시 용산구 한강대로 141,140871,04376,,,,126.970312581975,37.5320708867547
MA0106202509A0054798,현대카오디오,,S2,수리·개인,S203,자동차 수리·세차,S20302,자동차 세차장,S95213,자동차 세차업,11,서울특별시,11560,영등포구,11560620,양평2동,1156012700,양평동3가,1156012700100770080,1,대지,77,80,서울특별시 영등포구 양평동3가 77-80,115602005008,서울특별시 영등포구 국회대로,527,,1156012700100770080020495,,서울특별시 영등포구 국회대로 527,150103,07218,,,,126.893721194364,37.529927464566
MA0106202512A2157921,몽몽찌,,G2,소매,G220,애완동물·용품 소매,G22001,애완동물/애완용품 소매업,G47852,애완용 동물 및 관련용품 소매업,11,서울특별시,11680,강남구,11680690,개포4동,1168010300,개포동,1168010300112000001,1,대지,1200,1,서울특별시 강남구 개포동 1200-1,116804166055,서울특별시 강남구 개포로22길,48,,1168010300102000001020780,,서울특별시 강남구 개포로22길 48,135962,06312,,,,127.049766211969,37.4761297165942
MA0106202512A0810474,맵꼬,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11260,중랑구,11260630,묵2동,1126010400,묵동,1126010400102450079,1,대지,245,79,서울특별시 중랑구 묵동 245-79,112604118111,서울특별시 중랑구 동일로149가길,29,,1126010400102450079032292,,서울특별시 중랑구 동일로149가길 29,131853,02010,,,,127.077136545381,37.6079762929134
MA0106202512A0371585,철길떡볶기,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11410,서대문구,11410565,충현동,1141010200,충정로3가,1141010200101500001,1,대지,150,1,서울특별시 서대문구 충정로3가 150-1,114104136367,서울특별시 서대문구 충정로5길,11,,1141010200101500009030169,,서울특별시 서대문구 충정로5길 11,120838,03737,,,,126.9634754866,37.5625587709482
MA0106202506A2115282,달빛아래술한잔,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11320,도봉구,11320513,창3동,1132010700,창동,1132010700105470059,1,대지,547,59,서울특별시 도봉구 창동 547-59,113203109008,서울특별시 도봉구 우이천로,166,,1132010700105470059014828,,서울특별시 도봉구 우이천로 166,132917,01478,,,,127.038452218329,37.6355204037488
MA0106202507A0506232,아이디헤어 올림픽둔촌점,,I2,음식,I212,비알코올 ,I21201,카페,I56111,한식 일반 음식점업,11,서울특별시,11740,강동구,11740690,둔촌1동,1174010600,둔촌동,1174010600101740001,1,대지,174,1,서울특별시 강동구 둔촌동 174-1,117402000006,서울특별시 강동구 양재대로,1300,,1174010600101700001001597,올림픽파크포레온,서울특별시 강동구 양재대로 1300,134819,05410,,,,127.140334387406,37.5249724409139
