"camis","dba","boro","building","street","zipcode","phone","cuisine_description","inspection_date","action","violation_code","violation_description","critical_flag","score","grade","grade_date","record_date","inspection_type","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta","location"
"50168470","XO MEXICAN KITCHEN","Staten Island","1072","BAY STREET","10305","3474664208",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-06-29T06:00:24.000",,"40.616895684628","-74.068220971831","501","49","000800","5042579","5028450031","SI37","POINT (-74.068220971831 40.616895684628)"
"41277451","MARKET TABLE","Manhattan","54","CARMINE STREET","10014","2122552100","American","2025-08-06T00:00:00.000","Violations were cited in the following area(s).","04H","Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.","Critical","13","A","2025-08-06T00:00:00.000","2026-06-29T06:00:20.000","Cycle Inspection / Re-inspection","40.729932099336","-74.003665814531","102","03","006700","1008355","1005270053","MN23","POINT (-74.003665814531 40.729932099336)"
"50119039","DELY.CIOSOS","Bronx","113","EAST  184 STREET","10468","9546246154","Juice, Smoothies, Fruit Salads","2023-08-30T00:00:00.000","Violations were cited in the following area(s).","10F","Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","Not Critical","9","A","2023-08-30T00:00:00.000","2026-06-29T06:00:20.000","Cycle Inspection / Re-inspection","40.859817104907","-73.900311974791","205","14","023703","2000000","2031730068","BX40","POINT (-73.900311974791 40.859817104907)"
"40396231","DELMONICO GOURMET","Manhattan","375","LEXINGTON AVENUE","10017","5163697531","American","2024-01-22T00:00:00.000","Violations were cited in the following area(s).","02G","Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.","Critical","27",,,"2026-06-29T06:00:20.000","Cycle Inspection / Initial Inspection","40.75086404999","-73.976453427187","106","04","008000","1036153","1012967502","MN20","POINT (-73.976453427187 40.75086404999)"
"41653084","CAPY","Brooklyn","5524","5 AVENUE","11220","3474639946","Frozen Desserts","2024-12-02T00:00:00.000","Violations were cited in the following area(s).","06C","Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.","Critical","12","A","2024-12-02T00:00:00.000","2026-06-29T06:00:20.000","Cycle Inspection / Initial Inspection","40.642123307766","-74.013425965719","307","38","007600","3014973","3008310047","BK32","POINT (-74.013425965719 40.642123307766)"
"50182800","PHIL'S PLACE","Brooklyn","524","GRAHAM AVENUE","11222","9172389064","Bottled Beverages","2026-06-25T00:00:00.000","Violations were cited in the following area(s).","10G","Dishwashing and ware washing: Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.","Not Critical","13","A","2026-06-25T00:00:00.000","2026-06-29T06:00:20.000","Pre-permit (Operational) / Initial Inspection","40.720889428367","-73.946564318311","301","33","049900","3327254","3027150001","BK76","POINT (-73.946564318311 40.720889428367)"
"50092062","YUMMY NOODLE HOUSE","Queens","33-35","FRANCIS LEWIS BOULEVARD","11358","7188887848","Chinese","2023-01-18T00:00:00.000","Violations were cited in the following area(s).","06C","Food, supplies, and equipment not protected from potential source of contamination during storage, preparation, transportation, display or service.","Critical","12","A","2023-01-18T00:00:00.000","2026-06-29T06:00:20.000","Cycle Inspection / Re-inspection","40.76660486075","-73.78996536759","411","19","109900","4135007","4060740040","QN46","POINT (-73.78996536759 40.76660486075)"
"50136546","MONGKHON","Queens","47-16","30 AVENUE","11103","7187771502","Thai","2023-10-18T00:00:00.000","Violations were cited in the following area(s).","06D","Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.","Critical","12","A","2023-10-18T00:00:00.000","2026-06-29T06:00:20.000","Cycle Inspection / Initial Inspection","40.761153573691","-73.909185063601","401","22","015100","4013384","4007290046","QN70","POINT (-73.909185063601 40.761153573691)"
"50121695","SUNNY CHEN CHINESE RESTAURANT","Brooklyn","69","UTICA AVENUE","11213","7184932211","Chinese","2025-10-31T00:00:00.000","Violations were cited in the following area(s).","10F","Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","Not Critical","4","A","2025-10-31T00:00:00.000","2026-06-29T06:00:20.000","Cycle Inspection / Initial Inspection","40.676695385298","-73.930362067676","308","36","030700","3035570","3013370001","BK61","POINT (-73.930362067676 40.676695385298)"
"50093295","PARILLA AZTECA","Bronx","1288","WESTCHESTER AVENUE","10459","7187081177","Mexican","2023-09-20T00:00:00.000","Violations were cited in the following area(s).","05D","No hand washing facility in or adjacent to toilet room or within 25 feet of a food preparation, food service or ware washing area. Hand washing facility not accessible, obstructed or used for non-hand washing purposes. No hot and cold running water or water at inadequate pressure. No soap or acceptable hand-drying device.","Critical","45",,,"2026-06-29T06:00:20.000","Cycle Inspection / Initial Inspection","40.827268496943","-73.886825181896","202","17","012102","2097225","2027570093","BX27","POINT (-73.886825181896 40.827268496943)"
"41692813","GOLDEN YEARS","Brooklyn","221","NORTH    4 STREET","11211","7183025100","American","2025-11-19T00:00:00.000","Violations were cited in the following area(s).","02G","Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.","Critical","24",,,"2026-06-29T06:00:20.000","Cycle Inspection / Initial Inspection","40.71441054574","-73.956662596309","301","34","051900","3062355","3023460034","BK73","POINT (-73.956662596309 40.71441054574)"
"50138722","NUEVO BANI RESTAURANT","Bronx","1430","WATSON AVENUE","10472","7186187937","Latin American","2023-08-25T00:00:00.000","Violations were cited in the following area(s).","06C","Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.","Critical","22",,,"2026-06-29T06:00:20.000","Pre-permit (Operational) / Initial Inspection","40.82545560831","-73.882734422029","209","17","005200","2023326","2037090040","BX55","POINT (-73.882734422029 40.82545560831)"
"50055139","TIGER BOX","Brooklyn","169","PARK AVENUE","11205","6463201177","Korean","2025-10-09T00:00:00.000","Violations were cited in the following area(s).","04L","Evidence of mice or live mice in establishment's food or non-food areas.","Critical","20",,,"2026-06-29T06:00:20.000","Cycle Inspection / Initial Inspection","40.696214908945","-73.972693448472","302","35","021100","3058001","3020310055","BK68","POINT (-73.972693448472 40.696214908945)"
"50110703","EDITH'S SANDWICH COUNTER","Brooklyn","495","LORIMER STREET","11211","9293878280","Sandwiches","2025-04-30T00:00:00.000","Violations were cited in the following area(s).","02H","After cooking or removal from hot holding, TCS food not cooled by an approved method whereby the internal temperature is reduced from 140 °F to 70 °F or less within 2 hours, and from 70 °F to 41 °F or less within 4 additional hours.","Critical","37",,,"2026-06-29T06:00:20.000","Cycle Inspection / Initial Inspection","40.711690068768","-73.948992082004","301","34","051300","3069317","3027790024","BK73","POINT (-73.948992082004 40.711690068768)"
"50004244","ANALOGUE","Manhattan","19","WEST    8 STREET","10011","2124320200","American","2023-01-30T00:00:00.000","Violations were cited in the following area(s).","04L","Evidence of mice or live mice in establishment's food or non-food areas.","Critical","9","A","2023-01-30T00:00:00.000","2026-06-29T06:00:20.000","Cycle Inspection / Re-inspection","40.732649443135","-73.997279392415","102","02","006300","1009438","1005720053","MN23","POINT (-73.997279392415 40.732649443135)"
"50163979","TIPSY SHANGHAI","Manhattan","104","2 AVENUE","10003","2124666788","Chinese","2025-04-28T00:00:00.000","Violations were cited in the following area(s).","08A","Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.","Not Critical","44",,,"2026-06-29T06:00:20.000","Pre-permit (Operational) / Initial Inspection","40.727477757409","-73.988465378159","103","02","003800","1006262","1004480001","MN22","POINT (-73.988465378159 40.727477757409)"
"41474966","COMPLETE BODY & SPA","Manhattan","22","WEST   19 STREET","10011","2124145800","American","2025-10-09T00:00:00.000","Violations were cited in the following area(s).","08C","Pesticide not properly labeled or used by unlicensed individual. Pesticide, other toxic chemical improperly used/stored. Unprotected, unlocked bait station used.","Not Critical","13","A","2025-10-09T00:00:00.000","2026-06-29T06:00:20.000","Cycle Inspection / Initial Inspection","40.739472702619","-73.992331716895","105","03","005400","1015446","1008200026","MN13","POINT (-73.992331716895 40.739472702619)"
"41640801","VILLAGE GRILL","Queens","73-01","YELLOWSTONE BOULEVARD","11375","7185444024","Greek","2023-04-19T00:00:00.000","Violations were cited in the following area(s).","10F","Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","Not Critical","12","A","2023-04-19T00:00:00.000","2026-06-29T06:00:20.000","Cycle Inspection / Initial Inspection","40.717686427092","-73.856994604548","406","29","070700","4075518","4031840007","QN17","POINT (-73.856994604548 40.717686427092)"
"50148081","MUTEKI UDON","Brooklyn","234","FLATBUSH AVENUE","11217","9176883407","Japanese","2026-02-11T00:00:00.000","Violations were cited in the following area(s).","06D","Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.","Critical","29",,,"2026-06-29T06:00:20.000","Cycle Inspection / Initial Inspection","40.680534522208","-73.974910005566","306","39","012902","3018607","3009330039","BK37","POINT (-73.974910005566 40.680534522208)"
"50161594","MILK & PULL","Brooklyn","348","MALCOLM X BOULEVARD","11233","9173865873","American","2025-02-28T00:00:00.000","Violations were cited in the following area(s).","10F","Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","Not Critical","35",,,"2026-06-29T06:00:20.000","Pre-permit (Operational) / Initial Inspection","40.680910321517","-73.928670310914","303","36","029700","3047817","3016860044","BK61","POINT (-73.928670310914 40.680910321517)"
"50144742","LITTLE MO / MO CAFE","Brooklyn","1158","MYRTLE AVENUE","11221","7182889026","Southeast Asian","2026-03-23T00:00:00.000","Violations were cited in the following area(s).","06E","Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.","Critical","49",,,"2026-06-29T06:00:20.000","Cycle Inspection / Initial Inspection","40.69713769766","-73.933690890221","304","34","039300","3326266","3031930038","BK78","POINT (-73.933690890221 40.69713769766)"
"50106643","YARA","Manhattan","319","EAST   53 STREET","10022","6464767592","Mediterranean","2023-11-06T00:00:00.000","Violations were cited in the following area(s).","08A","Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.","Not Critical","16","B","2023-11-06T00:00:00.000","2026-06-29T06:00:20.000","Cycle Inspection / Re-inspection","40.756482841494","-73.96648913307","106","04","009800","1039830","1013460010","MN19","POINT (-73.96648913307 40.756482841494)"
"50126924","WALNUT BUS STOP RESTAURANT","Bronx","881","EAST  134 STREET","10454","7184027048","American","2026-03-17T00:00:00.000","Violations were cited in the following area(s).","10G","Dishwashing and ware washing: Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.","Not Critical","22","B","2026-03-17T00:00:00.000","2026-06-29T06:00:20.000","Cycle Inspection / Re-inspection","40.800344346175","-73.910670067703","201","08","001900","2097591","2025940001","BX39","POINT (-73.910670067703 40.800344346175)"
"50145462","BURGERS BAR","Brooklyn","1775","CONEY ISLAND AVENUE","11230","3477480989","Jewish/Kosher","2024-12-04T00:00:00.000","Violations were cited in the following area(s).","10F","Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","Not Critical","10","A","2024-12-04T00:00:00.000","2026-06-29T06:00:20.000","Pre-permit (Operational) / Re-inspection","40.614028045568","-73.96312840963","314","48","054200","3429339","3067490078","BK43","POINT (-73.96312840963 40.614028045568)"
"50119706","DOS TOROS","Manhattan","119","WEST   40 STREET","10018","9179937200","Mexican","2026-05-11T00:00:00.000","Violations were cited in the following area(s).","05D","No hand washing facility in or adjacent to toilet room or within 25 feet of a food preparation, food service or ware washing area. Hand washing facility not accessible, obstructed or used for non-hand washing purposes. No hot and cold running water or water at inadequate pressure. No soap or acceptable hand-drying device.","Critical","21",,,"2026-06-29T06:00:20.000","Cycle Inspection / Initial Inspection","40.753969939288","-73.986028042779","105","04","011300","1022564","1009930022","MN17","POINT (-73.986028042779 40.753969939288)"
"50120783","PALOMA COFFEE & BAKERY","Brooklyn","772","MANHATTAN AVENUE","11222","2127314548","Coffee/Tea","2026-04-13T00:00:00.000","Violations were cited in the following area(s).","10H","Single service article not provided. Single service article reused or not protected from contamination when transported, stored, dispensed. Drinking straws not completely enclosed in wrapper or dispensed from a sanitary device.","Not Critical","11","A","2026-04-13T00:00:00.000","2026-06-29T06:00:20.000","Cycle Inspection / Initial Inspection","40.727251775009","-73.952764853923","301","33","056100","3065325","3025970001","BK76","POINT (-73.952764853923 40.727251775009)"
"50071968","REBAR BY THE BRIDGE","Queens","15-07","150 STREET","11357","7189745096","American","2024-05-20T00:00:00.000","Violations were cited in the following area(s).","10B","Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.","Not Critical","27",,,"2026-06-29T06:00:20.000","Cycle Inspection / Initial Inspection","40.786734326936","-73.813442934206","407","19","102900","4106240","4046790003","QN49","POINT (-73.813442934206 40.786734326936)"
"50105043","CHIPOTLE MEXICAN GRILL #3544","Manhattan","885","10 AVENUE","10019","6463705735","Tex-Mex","2022-09-07T00:00:00.000","Violations were cited in the following area(s).","10F","Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","Not Critical","13","A","2022-09-07T00:00:00.000","2026-06-29T06:00:20.000","Cycle Inspection / Initial Inspection","40.769585114305","-73.98822339138","104","06","013500","1027080","1010860034","MN15","POINT (-73.98822339138 40.769585114305)"
"40671821","DAGAN PIZZA & DAIRY RESTAURANT","Brooklyn","4820","16 AVENUE","11204","7184355711","Jewish/Kosher","2023-03-22T00:00:00.000","Violations were cited in the following area(s).","04L","Evidence of mice or live mice in establishment's food or non-food areas.","Critical","13","A","2023-03-22T00:00:00.000","2026-06-29T06:00:20.000","Cycle Inspection / Initial Inspection","40.631432200158","-73.985109878483","312","44","023400","3128960","3054470044","BK88","POINT (-73.985109878483 40.631432200158)"
